symbol,date,predicted_price
lqtyusdt,2024-06-25,0.9470000000000016
lqtyusdt,2024-06-26,0.9470000000000016
combousdt,2024-06-25,0.6934699999999997
combousdt,2024-06-26,0.6934699999999997
pendleusdt,2024-06-25,5.980931999999996
pendleusdt,2024-06-26,5.980931999999996
wldusdt,2024-06-25,3.023612999999998
wldusdt,2024-06-26,3.023612999999998
quickusdt,2024-06-25,0.045162000000000056
quickusdt,2024-06-26,0.045162000000000056
bigtimeusdt,2024-06-25,0.12320479999999998
bigtimeusdt,2024-06-26,0.12320479999999998
memeusdt,2024-06-25,0.018997040000000007
memeusdt,2024-06-26,0.018997040000000007
tokenusdt,2024-06-25,0.08199899999999997
tokenusdt,2024-06-26,0.08199899999999997
vicusdt,2024-06-25,0.2866
vicusdt,2024-06-26,0.2866
beamxusdt,2024-06-25,0.020118249999999973
beamxusdt,2024-06-26,0.020118249999999973
bonkusdt,2024-06-25,2.074959999999999e-05
bonkusdt,2024-06-26,2.074959999999999e-05
jtousdt,2024-06-25,2.4821500000000007
jtousdt,2024-06-26,2.4821500000000007
htxusdt,2024-06-25,1.1660799999999992e-06
htxusdt,2024-06-26,1.1660799999999992e-06
pixelusdt,2024-06-25,0.27876999999999974
pixelusdt,2024-06-26,0.27876999999999974
tonusdt,2024-06-25,7.185765000000003
tonusdt,2024-06-26,7.185765000000003
suiusdt,2024-06-25,0.8960700000000006
suiusdt,2024-06-26,0.8960700000000006
seiusdt,2024-06-25,0.36613999999999997
seiusdt,2024-06-26,0.36613999999999997
pythusdt,2024-06-25,0.3189379999999999
pythusdt,2024-06-26,0.3189379999999999
kasusdt,2024-06-25,0.14682850000000014
kasusdt,2024-06-26,0.14682850000000014
wifusdt,2024-06-25,1.7924329999999993
wifusdt,2024-06-26,1.7924329999999993
metisusdt,2024-06-25,50.47750000000005
metisusdt,2024-06-26,50.47750000000005
bomeusdt,2024-06-25,0.008872599999999986
bomeusdt,2024-06-26,0.008872599999999986
bcutusdt,2024-06-25,0.06099
bcutusdt,2024-06-26,0.06099
ethfiusdt,2024-06-25,3.509250000000001
ethfiusdt,2024-06-26,3.509250000000001
nakausdt,2024-06-25,1.1691499999999981
nakausdt,2024-06-26,1.1691499999999981
jupusdt,2024-06-25,0.7691399999999996
jupusdt,2024-06-26,0.7691399999999996
strkusdt,2024-06-25,0.7297000000000008
strkusdt,2024-06-26,0.7297000000000008
tiausdt,2024-06-25,6.307499999999994
tiausdt,2024-06-26,6.307499999999994
mntusdt,2024-06-25,0.8123449999999997
mntusdt,2024-06-26,0.8123449999999997
wusdt,2024-06-25,0.3456
wusdt,2024-06-26,0.3456
enausdt,2024-06-25,0.6058450000000007
enausdt,2024-06-26,0.6058450000000007
ondousdt,2024-06-25,1.190159
ondousdt,2024-06-26,1.190159
pdausdt,2024-06-25,0.09720000000000012
pdausdt,2024-06-26,0.09720000000000012
zeususdt,2024-06-25,0.23250000000000048
zeususdt,2024-06-26,0.23250000000000048
tnsrusdt,2024-06-25,0.6364000000000005
tnsrusdt,2024-06-26,0.6364000000000005
eseusdt,2024-06-25,0.044937999999999985
eseusdt,2024-06-26,0.044937999999999985
omniusdt,2024-06-25,14.065910000000008
omniusdt,2024-06-26,14.065910000000008
openusdt,2024-06-25,0.012860499999999988
openusdt,2024-06-26,0.012860499999999988
mewusdt,2024-06-25,0.00379774
mewusdt,2024-06-26,0.00379774
rezusdt,2024-06-25,0.10137500000000012
rezusdt,2024-06-26,0.10137500000000012
fortusdt,2024-06-25,0.17169999999999994
fortusdt,2024-06-26,0.17169999999999994
bbusdt,2024-06-25,0.39779500000000034
bbusdt,2024-06-26,0.39779500000000034
notusdt,2024-06-25,0.014683745000000005
notusdt,2024-06-26,0.014683745000000005
iousdt,2024-06-25,3.7506700000000017
iousdt,2024-06-26,3.7506700000000017
neonusdt,2024-06-25,0.6174410000000009
neonusdt,2024-06-26,0.6174410000000009
driftusdt,2024-06-25,0.4119520000000001
driftusdt,2024-06-26,0.4119520000000001
zrousdt,2024-06-25,2.882079999999996
zrousdt,2024-06-26,2.882079999999996
ethwrx,2024-06-25,24699.0
ethwrx,2024-06-26,24699.0
xrpwrx,2024-06-25,3.021999999999996
xrpwrx,2024-06-26,3.021999999999996
yfiwrx,2024-06-25,39833.0
yfiwrx,2024-06-26,39833.0
bnbwrx,2024-06-25,3839.0
bnbwrx,2024-06-26,3839.0
trxwrx,2024-06-25,0.7663150000000013
